11,6,63.155,4.48578,4,4
11,2,81.4785,13.8325,7,7.52148
11,4,92.9911,6.96035,15,15.0089
11,3,112.722,0.431765,14,15.2783
11,5,133.167,25.3211,4,4
11,1,148.908,10.622,10,21.0923
11,0,172.946,3.30256,4,4
9,0,54.3501,12.0043,4,4
9,5,61.5282,21.4913,4,4
9,3,66.9765,4.03983,14,15.0235
9,2,119.251,6.9201,7,9.74856
9,1,133.87,4.48091,10,21.1299
9,4,167.126,0.941219,15,15.8744
9,6,0,0,0,0
20,0,121.764,12.6478,4,4
20,5,157.061,1.11965,4,4
20,4,161.274,2.60123,15,15.7261
20,3,177.347,0.286848,14,14.6525
20,2,196.727,0.507086,7,9.27338
20,1,0,0,0,0
16,0,98.3541,7.91721,4,4
16,4,115.082,22.0913,15,16.9176
16,1,135.423,1.55331,10,19.5766
16,5,155.941,21.0899,4,4
16,3,167.962,13.8001,14,14.0384
16,2,201.078,1.07509,7,14.9223
18,0,104.194,0.716396,4,4
18,1,129.389,18.5274,10,10.6108
18,4,158.673,4.07188,15,15.3273
18,5,176.271,0.291084,4,4.08148
18,2,191.056,6.42042,7,14.9436
18,3,209.52,5.90535,14,14.4803
19,0,105.751,1.55642,4,4
19,4,149.955,19.6618,15,15.045
19,5,172.353,11.1674,4,4
19,3,177.061,9.09903,14,14.9394
19,1,205.448,4.96732,10,19.5522
19,2,0,0,0,0
19,6,0,0,0,0
17,0,103.478,5.12359,4,4
17,2,110.494,13.6385,7,8.50606
17,4,130.293,14.6022,15,16.7068
17,5,161.185,2.59245,4,4
17,3,184.882,7.5346,14,15.1179
17,1,218.078,0.715894,10,21.9215
17,6,0,0,0,0
21,0,127.647,5.88245,4,4
21,3,146.369,14.8253,14,15.6308
21,4,166.184,4.27254,15,16.8156
21,5,186.259,9.98786,4,4
21,2,199.926,3.19965,7,16.0737
21,1,217.363,5.46789,10,22.6374
26,0,161.681,1.20086,4,4
26,5,172.499,0.146975,4,4
26,2,178.218,0.35509,7,7.78227
26,3,188.483,1.00072,14,15.5168
26,1,211.895,1.8754,10,13.1053
26,4,230.25,4.58024,15,15.7503
25,0,160.48,7.41813,4,4
25,5,173.373,0.873537,4,4
25,2,191.936,0.879494,7,14.0641
25,1,210.019,4.57153,10,14.9807
25,3,228.126,1.11166,14,15.8742
25,4,245.277,4.23441,15,15.7231
25,6,0,0,0,0
23,0,144.424,0.561049,4,4
23,3,154.162,4.34126,14,15.8385
23,5,175.98,1.98184,4,4
23,4,210.415,43.2889,15,17.5855
23,2,236.133,4.42126,7,12.8672
23,1,251.504,3.64664,10,18.4957
33,0,208.732,5.75494,4,4
33,5,217.419,0.303724,4,4
33,3,221.675,0.418663,14,14.3254
33,1,254.858,2.41565,10,15.142
33,2,0,0,0,0
33,4,0,0,0,0
27,0,169.643,7.96276,4,4
27,5,173.998,0.625078,4,4
27,1,184.757,31.6993,10,10.2426
27,2,196.22,4.28365,7,9.78046
27,3,241.189,12.2476,14,14.8115
27,4,0,0,0,0
35,0,211.589,0.0847934,4,4
35,3,215.858,6.33858,14,14.1417
35,5,230.373,5.07873,4,4
35,4,255.068,9.79099,15,17.9321
35,2,0,0,0,0
35,1,0,0,0,0
29,6,176.951,0.203525,4,4
29,3,187.482,2.60036,14,14.5176
29,2,202.502,1.42392,7,13.4984
29,1,224.483,6.40446,10,15.517
29,4,241.043,3.56126,15,16.9575
29,5,267.252,18.9036,4,4
29,0,278.069,4.57473,4,4
30,3,177.371,0.419835,4,4
30,2,200.003,0.0762961,7,15.9974
30,5,217.115,30.8564,4,4
30,4,221.575,11.1604,15,15.4251
30,1,258.792,3.93398,10,11.208
30,0,273.495,18.3912,4,4
30,6,0,0,0,0
32,0,202.978,4.28731,4,4
32,3,228.941,0.815132,14,15.0591
32,5,248.348,14.6417,4,4
32,2,273.895,14.4606,7,7.10508
32,4,0,0,0,0
32,1,0,0,0,0
22,0,143.863,7.16268,4,4
22,4,150.129,0.173661,15,17.8713
22,1,200.48,3.26599,10,24.5195
22,5,233.706,3.33299,4,4
22,3,250.664,3.7977,14,15.336
22,2,286.197,12.3021,7,7.80294
22,6,0,0,0,0
31,0,198.69,21.3189,4,4
31,2,212.979,10.4775,7,13.0209
31,3,227.014,5.33949,14,14.9859
31,6,242.525,15.5035,7,7
31,1,258.887,0.0949262,10,11.1131
31,4,283.995,7.89536,15,16.0046
31,5,303.753,21.0771,4,4
28,0,176.748,3.80201,4,4
28,1,197.214,12.457,10,12.7855
28,5,225.295,7.87568,4,4
28,4,237.481,5.63623,15,17.5187
28,3,261.307,10.6431,14,14.6929
28,2,0,0,0,0
24,0,153.062,8.63717,4,4
24,4,161.912,0.638009,15,15.0881
24,2,184.636,6.41824,7,11.364
24,3,203.614,15.1312,14,14.3856
24,6,227.022,165.738,7,7
24,1,247.858,6.58624,10,22.1423
24,5,270.624,3.37229,4,4
37,0,217.282,1.05271,4,4
37,2,231.711,18.7324,7,7.28851
37,1,241.271,16.7885,10,13.7286
37,4,267.33,1.37194,15,17.6701
37,3,291.501,6.51411,14,14.4989
37,5,0,0,0,0
39,0,238.543,20.0938,4,4
39,3,246.866,5.67779,14,15.1337
39,4,265.958,1.67113,15,16.0421
39,5,282.676,12.0518,4,4
39,2,290.722,0.825967,7,13.2776
39,1,0,0,0,0
39,6,0,0,0,0
38,0,218.449,1.16702,4,4
38,4,225.669,4.09459,15,17.3305
38,3,284.987,23.6799,14,15.013
38,5,306.097,2.34377,4,4
38,1,0,0,0,0
38,2,0,0,0,0
36,0,216.23,4.64047,4,4
36,3,221.256,5.39765,14,14.744
36,2,237.214,1.08161,7,11.7856
36,1,252.442,0.938059,10,17.5576
36,4,276.1,8.35812,15,17.9
36,5,307.765,1.66884,4,4
40,0,243.522,4.9786,4,4
40,4,267.742,0.412009,15,17.2581
40,2,289.896,3.69942,7,14.1035
40,1,318.531,1.63461,10,21.4685
40,3,0,0,0,0
40,5,0,0,0,0
49,0,310.444,2.02039,4,4
49,2,315.184,6.38235,7,8.81642
49,4,324.577,0.831678,15,17.4234
49,5,343.431,9.10567,4,4
49,1,359.234,5.54824,10,10.766
49,3,0,0,0,0
34,0,211.504,2.77198,4,4
34,4,231.845,1.5953,15,17.155
34,2,259.434,22.2199,7,8.56571
34,6,277.155,34.6298,7,7
34,3,305.858,11.1554,14,14.1415
34,5,331.155,10.5829,4,4
34,1,337.29,10.8516,10,17.7097
51,5,316.336,3.41669,4,4
51,4,323.745,3.11556,15,15.255
51,3,348.989,3.9652,14,15.0105
51,2,365.416,6.31057,7,14.5845
51,0,383.276,6.41688,4,4
51,1,0,0,0,0
51,6,0,0,0,0
42,0,282.829,4.75979,4,4
42,1,310.148,51.2613,10,14.8518
42,4,334.187,9.61057,15,16.8128
42,5,353.432,6.086,4,4
42,3,380.126,4.34467,14,15.8736
42,2,0,0,0,0
43,4,284.14,1.3111,4,4
43,2,303.139,12.4168,7,10.8607
43,1,316.897,6.74864,10,23.1031
43,3,345.024,1.13386,14,14.9757
43,0,366.133,0.432643,4,4
43,5,0,0,0,0
43,6,0,0,0,0
45,0,298.014,11.5339,4,4
45,4,306.078,22.0828,15,17.9219
45,1,326.439,4.92408,10,13.5613
45,2,342.897,13.9088,7,7.10312
45,5,362.924,0.608123,4,4
45,3,367.723,18.7333,14,14.2772
44,0,286.481,2.34035,4,4
44,3,294.703,3.20201,14,15.2969
44,4,320.629,2.23878,15,15.3706
44,1,338.818,1.52784,10,16.1819
44,6,362.024,1.1594,7,12.8406
44,5,381.33,10.9722,4,4
44,2,389.531,4.22615,7,13.4689
50,5,312.919,2.4747,4,4
50,4,318.391,12.3125,15,17.6094
50,1,341.84,0.448432,10,13.16
50,2,359.105,14.1461,7,10.895
50,3,380.949,0.822542,14,15.051
50,0,410.357,5.5078,4,4
50,6,0,0,0,0
41,0,255.103,11.5816,4,4
41,4,264.287,9.21887,15,17.7132
41,1,321.515,2.98309,10,18.4854
41,2,344.959,2.06204,7,15.0411
41,3,383.542,2.5926,14,14.4584
41,5,409.38,4.28482,4,4
46,0,300.481,2.46695,4,4
46,2,308.801,5.66196,7,15.1988
46,5,334.326,3.17032,4,4
46,3,343.89,0.267984,14,14.1096
46,4,376.381,0.316244,15,16.6193
46,1,415.228,8.83437,10,14.7724
53,0,325.754,2.1698,4,4
53,3,330.955,25.0964,14,15.0451
53,4,349.127,14.9398,15,16.873
53,1,370.185,2.51232,10,14.8151
53,5,397.364,7.01258,4,4
53,2,416.486,3.18223,7,16.514
48,0,308.424,0.783945,4,4
48,5,320.573,12.8071,4,4
48,4,358.577,9.45045,15,16.4225
48,3,375.782,5.43546,14,14.2182
48,1,392.536,4.51102,10,22.4643
48,2,416.581,0.0947606,7,16.4193
56,0,340.838,10.4622,4,4
56,5,347.346,3.91426,4,4
56,2,385.305,19.8894,7,7.69504
56,4,397.042,9.02645,15,16.9583
56,3,418.243,23.9413,14,15.7574
56,1,0,0,0,0
56,6,0,0,0,0
59,0,357.273,4.42145,4,4
59,1,367.673,8.4386,10,17.3274
59,5,390.352,9.02145,4,4
59,4,412.522,10.6361,15,16.478
59,2,0,0,0,0
59,3,0,0,0,0
54,0,328.529,2.77437,4,4
54,1,353.686,11.8458,10,16.3143
54,5,370.358,7.43402,4,4
54,4,376.065,4.35222,15,16.9355
54,3,394.301,5.06995,14,15.6988
54,6,411.485,34.3433,7,7
54,2,435.861,2.63904,7,7.13878
58,0,352.851,0.436458,4,4
58,1,372.781,0.731249,10,12.2187
58,5,399.873,2.50819,4,4
58,2,406.361,6.82936,7,16.6395
58,4,435.334,6.30848,15,17.666
58,3,0,0,0,0
47,0,307.64,7.15857,4,4
47,3,343.622,7.29723,14,14.3776
47,5,362.316,0.55976,4,4
47,6,377.142,15.118,7,7
47,4,388.015,11.6345,15,16.9848
47,2,421.596,5.01489,7,11.4044
47,1,442.674,1.17669,10,17.3262
64,0,395.939,0.99932,4,4
64,4,401.886,3.53169,15,15.1141
64,5,450.316,0.137301,4,4
64,2,454.324,0.649695,7,7.67612
64,3,0,0,0,0
64,1,0,0,0,0
61,0,367.463,1.33026,4,4
61,3,383.758,0.216192,14,14.2422
61,4,414.202,1.6804,15,17.7976
61,1,441.497,20.0179,10,18.5029
61,2,466.103,11.649,7,8.8972
61,5,0,0,0,0
57,0,352.415,11.577,4,4
57,4,371.712,13.1348,15,15.2877
57,3,389.231,5.47353,14,14.7687
57,1,406.393,13.8575,10,23.6068
57,2,453.674,17.813,7,8.32581
57,5,463.146,12.83,4,4
57,6,0,0,0,0
55,0,330.376,1.84697,4,4
55,3,336.325,5.37031,14,15.6748
55,6,360.864,83.7092,7,7
55,1,388.025,15.2434,10,11.9753
55,5,405.096,5.22299,4,4
55,2,413.304,6.94325,7,9.69624
55,4,429.026,2.50543,15,17.9744
52,6,323.585,7.24881,4,4
52,2,328.988,13.8045,7,8.0119
52,1,341.392,2.57345,10,13.6085
52,5,361.756,8.32467,4,4
52,3,370.346,2.6235,14,15.6537
52,4,426.359,12.1564,15,17.6413
52,0,444.981,4.50016,4,4
65,0,404.849,8.90975,4,4
65,5,410.071,0.690517,4,4
65,1,419.001,3.77332,10,10.9991
65,2,433.222,4.02176,7,9.77782
65,4,443.608,0.965324,15,15.3923
65,6,459.29,14.0217,7,7
65,3,475.92,3.71921,14,14.0805
63,0,394.94,11.6637,4,4
63,2,399.531,10,7,13.4688
63,6,413.803,2.31784,7,11.6822
63,4,426.52,0.161381,15,17.4799
63,5,446.383,2.00848,4,4
63,1,470.73,15.3351,10,19.2696
63,3,492.469,12.4199,14,15.5305
62,0,376.859,9.39592,4,4
62,4,398.354,1.3125,15,15.6458
62,3,418.642,0.399225,14,15.3582
62,1,455.395,12.7215,10,19.6047
62,5,496.282,6.8491,4,4
62,2,500.73,3.43854,7,9.26965
62,6,0,0,0,0
68,5,431.551,7.63679,4,4
68,4,442.642,7.30835,15,16.3576
68,1,474.71,3.97989,10,15.2897
68,2,491.082,24.9791,7,8.91811
68,0,504.484,6.24735,4,4
68,3,0,0,0,0
68,6,0,0,0,0
60,0,365.701,8.42785,4,4
60,1,372.05,1.86512,10,12.95
60,6,415.589,1.7865,7,16.8957
60,5,436.494,26.4229,4,4
60,4,461.894,4.8976,15,15.1056
60,2,497.292,2.05444,7,12.7082
60,3,516.311,5.82604,14,15.6889
67,0,423.914,7.25271,4,4
67,2,429.2,7.60478,7,13.7996
67,5,450.178,3.79561,4,4
67,3,469.373,0.785593,14,14.6265
67,1,484.271,1.31362,10,20.729
67,4,516.722,1.20113,15,17.2776
67,6,0,0,0,0
73,0,457.443,5.60103,4,4
73,4,464.192,2.29749,15,15.8081
73,3,480.05,3.49886,14,15.9504
73,1,504.016,3.13913,10,15.9836
73,5,534.987,4.37456,4,4
73,2,0,0,0,0
73,6,0,0,0,0
66,0,416.662,6.30494,4,4
66,1,421.479,2.47834,10,23.5208
66,6,445.268,29.6788,7,7
66,2,454.454,0.129888,7,7.54623
66,4,481.662,4.76919,15,16.338
66,3,508.492,13.6244,14,15.5084
66,5,537.902,2.91503,4,4
87,0,498.236,4.6316,4,4
87,5,503.313,0.925779,4,4
87,3,510.485,1.99346,14,15.5149
87,1,530.81,0.0237813,10,19.1898
87,2,0,0,0,0
87,4,0,0,0,0
78,5,467.43,0.486495,4,4
78,1,475.123,0.413118,10,14.8766
78,3,494.237,1.76797,14,15.7626
78,4,532.453,4.27838,15,16.5473
78,0,549.532,5.59456,4,4
78,2,0,0,0,0
78,6,0,0,0,0
79,0,473.25,5.82,4,4
79,1,490.457,4.14995,10,14.5425
79,4,514.141,8.52174,15,16.8593
79,3,545.481,9.52218,14,14.5193
79,2,0,0,0,0
79,5,0,0,0,0
76,5,461.66,2.97142,4,4
76,3,468.588,5.42027,14,15.4121
76,4,497.807,4.04702,15,15.1934
76,1,531.704,0.894096,10,18.2957
76,0,560.824,10.3603,4,4
76,2,0,0,0,0
76,6,0,0,0,0
69,0,437.518,5.96679,4,4
69,5,444.374,7.88036,4,4
69,3,449.035,30.3928,14,14.9654
69,4,492.109,10.4469,15,17.8912
69,1,534.742,3.03761,10,15.2581
69,2,552.185,7.69539,7,10.8148
85,0,490.962,7.72042,4,4
85,5,502.387,6.10525,4,4
85,1,516.361,3.1193,10,18.6391
85,3,535.959,6.0961,14,14.0415
85,4,554.309,6.96811,15,15.6914
85,2,0,0,0,0
85,6,0,0,0,0
75,0,458.689,0.486831,4,4
75,1,484.405,0.134331,10,20.5947
75,5,505.227,1.91364,4,4
75,2,514.44,0.0726904,7,8.56027
75,3,529.862,7.23406,14,14.1376
75,4,0,0,0,0
89,0,509.463,1.74427,4,4
89,3,522.628,4.25389,14,15.3716
89,4,542.597,10.1446,15,15.4028
89,1,559.735,10.108,10,20.2651
89,5,0,0,0,0
89,2,0,0,0,0
81,0,478.353,3.56203,4,4
81,4,493.76,0.280124,15,16.2404
81,3,518.374,1.52328,14,15.6255
81,1,549.627,1.14888,10,15.3731
81,5,570.952,3.33264,4,4
81,2,0,0,0,0
81,6,0,0,0,0
86,0,493.605,2.64244,4,4
86,1,500.877,10.4198,10,19.1227
86,2,524.966,1.63457,7,8.03356
86,3,549.01,0.750122,14,14.9901
86,4,566.769,2.39997,15,15.2307
86,5,0,0,0,0
86,6,0,0,0,0
90,0,514.91,5.44628,4,4
90,2,533.979,9.01222,7,9.02134
90,1,543.849,9.10706,10,21.151
90,4,570.697,3.92727,15,17.3035
90,3,0,0,0,0
90,5,0,0,0,0
80,0,474.791,1.54103,4,4
80,4,500.758,2.95088,15,15.2425
80,2,519.99,5.55043,7,13.0098
80,1,548.478,4.1615,10,16.5219
80,5,571.562,0.609844,4,4
80,3,0,0,0,0
80,6,0,0,0,0
93,0,543.937,17.6356,4,4
93,3,548.26,2.77906,14,15.7402
93,4,564.369,10.0607,15,17.6307
93,2,584.073,8.18746,7,8.92654
93,5,0,0,0,0
93,1,0,0,0,0
70,0,440.481,2.96286,4,4
70,4,456.997,13.3891,15,17.0032
70,1,482.957,7.83394,10,22.0426
70,5,523.394,18.1676,4,4
70,2,544.49,10.5112,7,8.51016
70,3,574.479,2.10201,14,15.5214
77,0,466.944,5.28387,4,4
77,3,476.551,0.631157,14,15.4493
77,2,495.237,4.15547,7,14.7626
77,4,547.34,4.74321,15,16.6596
77,5,567.62,7.81216,4,4
77,1,584.894,2.21709,10,10.1056
77,6,0,0,0,0
71,5,450.192,5.21127,4,4
71,3,463.168,14.133,14,14.8324
71,4,493.48,1.37069,15,16.5205
71,1,513.242,9.22515,10,21.7584
71,0,561.604,0.780468,4,4
71,2,0,0,0,0
71,6,0,0,0,0
72,0,451.842,1.64936,4,4
72,6,465.127,5.83745,7,8.16255
72,4,476.893,12.7009,15,15.1072
72,3,516.851,0.54006,14,15.1488
72,5,539.788,1.88597,4,4
72,2,561.293,4.31181,7,11.7069
72,1,574.293,1.6664,10,20.7075
83,6,481.823,2.16744,4,4
83,1,486.308,1.9022,10,18.6925
83,4,515.521,1.38066,15,15.4787
83,5,559.807,2.59593,4,4
83,2,575.886,0.997754,7,7.114
83,3,586.568,12.0898,14,15.4316
83,0,607.284,0.415106,4,4
84,6,483.242,1.41876,4,4
84,4,505.619,4.86139,15,16.3811
84,2,523.332,3.34171,7,9.66813
84,3,562.677,4.58317,14,15.3234
84,1,582.677,2.42605,10,12.3227
84,5,598.114,26.5516,4,4
84,0,606.869,4.9371,4,4
82,0,479.656,1.30238,4,4
82,3,494.867,0.629785,14,15.1328
82,5,529.894,6.49934,4,4
82,1,544.317,0.467595,10,20.6834
82,4,589.609,4.03047,15,16.3913
82,2,0,0,0,0
74,0,458.202,0.759018,4,4
74,3,472.2,2.82684,14,15.7997
74,5,489.433,26.2871,4,4
74,2,514.367,13.6367,7,8.63296
74,1,530.786,4.58794,10,19.2136
74,4,584.492,13.7959,15,15.5076
88,0,507.719,3.23525,4,4
88,1,526.198,9.8376,10,23.8015
88,5,551.147,4.87356,4,4
88,3,558.093,9.0835,14,15.9066
88,2,574.888,13.5951,7,8.11175
88,4,585.578,1.08587,15,17.4217
91,0,523.78,8.87002,4,4
91,4,528.174,11.4519,15,17.8257
91,5,546.273,6.48574,4,4
91,6,552.13,87.0028,7,7
91,3,564.043,1.36639,14,15.957
91,1,614.088,3.01402,10,20.9124
91,2,636.178,8.23555,7,9.82209
101,0,582.38,1.16413,4,4
101,4,598.577,3.4979,15,16.4225
101,3,619.529,3.74152,14,14.4707
101,2,655.741,1.42818,7,10.2591
101,5,0,0,0,0
101,1,0,0,0,0
92,0,526.302,2.52198,4,4
92,5,530.612,0.71866,4,4
92,1,572.626,12.8912,10,22.3738
92,2,607.31,1.29283,7,15.69
92,4,646.756,0.985067,15,16.2441
92,3,0,0,0,0
95,0,550.464,0.868367,4,4
95,5,557.212,6.06446,4,4
95,3,564.51,0.467275,14,15.4898
95,1,580.251,5.9587,10,14.7488
95,2,654.313,11.5456,7,11.6873
95,4,0,0,0,0
95,6,0,0,0,0
96,0,564.559,2.95438,4,4
96,3,572.377,7.8664,14,15.6234
96,5,598.655,0.541365,4,4
96,2,609.555,2.24516,7,13.4449
96,1,624.516,8.5587,10,10.4845
96,4,645.771,5.53167,15,17.2291
96,6,0,0,0,0
97,0,575.741,11.1819,4,4
97,2,594.392,10.3181,7,8.60845
97,1,606.468,21.5734,10,13.5322
97,5,621.384,12.0613,4,4
97,4,633.095,19.254,15,17.9048
97,3,663.197,0.570589,14,14.8033
97,6,0,0,0,0
109,0,634.309,6.04899,4,4
109,4,640.239,0.666572,15,16.7608
109,3,662.626,12.0209,14,15.3739
109,5,685.347,2.24301,4,4
109,2,0,0,0,0
109,1,0,0,0,0
104,0,596.208,4.66524,4,4
104,2,606.017,2.85798,7,16.9828
104,3,624.782,5.25254,14,15.2181
104,4,661.233,11.4794,15,16.7667
104,5,683.104,10.971,4,4
104,1,0,0,0,0
99,0,579.662,2.91042,4,4
99,4,595.08,3.74666,15,16.9204
99,3,625.406,0.623852,14,14.5943
99,1,640.25,3.76031,10,24.7497
99,2,665.805,4.23838,7,10.1948
99,6,681.477,13.4654,7,7
99,5,690.653,1.52564,4,4
103,0,591.543,5.81365,4,4
103,4,613.841,1.24777,15,16.1588
103,1,636.49,11.9744,10,13.51
103,2,682.751,2.37382,7,13.2488
103,5,697.404,6.751,4,4
103,3,0,0,0,0
103,6,0,0,0,0
94,0,549.595,0.0634,4,4
94,2,556.981,4.79607,7,16.0187
94,4,591.333,1.72417,15,17.6671
94,1,614.139,0.0512834,10,20.8611
94,5,656.539,35.1553,4,4
94,6,668.012,115.882,7,7
94,3,687.924,4.07674,14,14.0762
100,0,581.216,1.55372,4,4
100,2,603.159,8.76762,7,9.84082
100,3,615.788,29.2193,14,14.2122
100,4,649.754,2.99802,15,16.2461
100,1,686.126,21.4399,10,13.874
100,5,703.49,2.61975,4,4
100,6,0,0,0,0
108,0,628.26,17.6773,4,4
108,3,665.264,2.06775,14,14.7355
108,5,689.127,3.78017,4,4
108,4,699.152,9.64569,15,17.848
108,1,0,0,0,0
108,2,0,0,0,0
98,0,576.751,1.01089,4,4
98,5,609.322,10.6673,4,4
98,1,615.957,0.180574,10,19.0431
98,3,642.538,4.37964,14,15.4624
98,2,660.034,4.29324,7,15.9659
98,4,701.111,1.95899,15,15.889
98,6,0,0,0,0
107,0,610.583,3.29872,4,4
107,1,615.776,1.63736,10,19.2237
107,4,639.573,6.47743,15,17.4274
107,2,661.567,1.53272,7,14.4332
107,3,683.847,18.5047,14,14.1529
107,5,0,0,0,0
105,0,599.853,3.64485,4,4
105,2,627.942,18.3872,7,8.05764
105,3,638.158,12.7522,14,15.8421
105,1,664.686,21.7497,10,15.3139
105,5,700.87,3.46648,4,4
105,4,713.293,12.1824,15,15.7067
102,0,585.729,3.34915,4,4
102,4,612.593,14.0159,15,17.4066
102,1,642.936,2.68612,10,22.0636
102,3,665.342,0.0779611,14,14.6576
102,2,723.786,9.76075,7,8.21416
102,5,737.037,11.7441,4,4
106,6,601.932,2.07902,4,4
106,1,611.074,4.60583,10,23.9264
106,3,648.324,5.78684,14,15.6756
106,5,672.133,15.5938,4,4
106,2,700.741,17.9903,7,8.2585
106,4,719.603,6.30959,15,15.3971
106,0,735.061,91.5686,4,4
110,0,635.551,1.24197,4,4
110,3,648.541,0.216744,14,15.4588
110,2,673.874,8.06891,7,12.1259
110,5,738.154,1.11704,4,4
110,4,0,0,0,0
110,1,0,0,0,0
113,0,643.492,1.27671,4,4
113,3,650.605,2.06404,14,15.3948
113,4,689.506,18.0497,15,15.4937
113,6,705.541,24.0642,7,7
113,2,714.025,13.2836,7,7.97491
113,5,725.293,0.48716,4,4
113,1,729.508,14.7972,10,10.4919
111,0,636.586,1.0356,4,4
111,2,642.767,6.58923,7,13.2329
111,4,671.457,10.2233,15,15.5434
111,1,714.711,28.5849,10,10.2891
111,5,744.359,6.20526,4,4
111,3,0,0,0,0
112,0,642.216,5.62918,4,4
112,2,680.377,6.50323,7,15.6226
112,3,702.593,14.6689,14,15.4073
112,5,724.806,21.3158,4,4
112,1,737.836,8.32764,10,17.1643
112,6,756.354,50.8124,7,7
112,4,787.061,67.4577,15,16.9393
List is empty
